city,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
gurgaon,flat,sector 104,1.83,3,4,3+,Relatively New,2000.0,1,0,0,High,Mid Floor
gurgaon,house,sector 13,2.25,10,10,2,Old Property,3599.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 92,1.7,3,4,2,Under Construction,1475.0,0,0,0,Low,Low Floor
bangalore,house,"sarjapur, bangalore",2.37,4,3,1,New Property,2111.0,0,0,0,Low,Low Floor
gurgaon,house,sector 112,9.5,5,5,3,Relatively New,7450.0,1,0,0,Low,Low Floor
bangalore,house,"sarjapur road, bangalore",6.93,4,6,2,Relatively New,2325.0,0,0,1,Medium,Low Floor
gurgaon,flat,sector 104,0.2,1,1,1,Relatively New,300.958644,0,0,0,Low,Mid Floor
gurgaon,flat,sector 58,4.0,3,4,3,Old Property,2164.0,1,0,2,Low,Mid Floor
bangalore,house,"gunjur, near varthur, bangalore",15.0,4,4,2,Relatively New,6959.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 61,1.6,2,2,2,Relatively New,1533.0,1,0,0,Medium,High Floor
gurgaon,house,sector 39,1.8,1,1,2,Relatively New,800.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 1,2.01,4,4,3+,Moderately Old,1955.0,0,0,1,Low,Mid Floor
gurgaon,flat,sector 81,2.2,3,3,3+,Relatively New,1570.0,1,0,1,Low,Mid Floor
bangalore,flat,"thanisandra, bangalore",1.25,2,2,2,New Property,697.0,0,0,0,Low,High Floor
gurgaon,flat,sector 95,0.41,2,2,2,New Property,670.052775,0,0,2,Medium,High Floor
bangalore,flat,"ananth nagar phase 2, electronic city",0.725,3,2,2,New Property,1111.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 2,0.95,2,2,1,Relatively New,1100.0,0,0,0,Medium,Low Floor
bangalore,flat,"balagere, near panathur, bangalore",2.0,3,3,1,New Property,1106.0,0,0,0,Low,High Floor
gurgaon,house,sector 41,9.0,8,5,3+,Old Property,3240.0,1,1,2,Low,Mid Floor
gurgaon,flat,sector 3 phase 2,0.55,2,2,1,Relatively New,778.0,0,0,2,Medium,Mid Floor
bangalore,house,"bhoganhalli, near bellandur, bangalore",16.0,4,4,3,Moderately Old,4201.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 85,0.55,2,2,2,Relatively New,1050.0,0,0,0,High,Mid Floor
gurgaon,flat,sector 70a,1.4,2,2,2,Relatively New,1261.9596359999998,0,0,0,Low,High Floor
gurgaon,flat,sector 84,0.34,2,2,1,Relatively New,537.0,0,1,2,Medium,Low Floor
gurgaon,flat,sector 112,3.75,3,5,3+,Relatively New,2535.0,1,0,2,Low,High Floor
gurgaon,flat,sector 109,1.97,4,4,2,Relatively New,2380.0,1,0,0,Low,High Floor
gurgaon,flat,sector 47,2.4,3,3,0,Moderately Old,2666.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 90,1.8,4,4,3+,Moderately Old,2467.0,0,0,0,Low,High Floor
gurgaon,house,sector 50,6.8,4,4,3+,Old Property,2160.0,1,0,0,Medium,Low Floor
bangalore,flat,"pattandur agrahara, whitefield",1.69,2,2,2,Relatively New,1022.0,0,0,1,Low,Low Floor
bangalore,flat,"gattahalli, near sarjapur road, bangalore",1.3,3,3,1,Relatively New,1611.0,0,1,2,Medium,Low Floor
gurgaon,house,sector 43,27.5,6,7,3+,Relatively New,11286.0,1,0,2,Low,Mid Floor
gurgaon,flat,manesar,1.2,3,3,3+,Moderately Old,2944.0,1,0,0,Low,Mid Floor
gurgaon,house,sector 109,6.0,4,5,3+,Relatively New,2430.0,1,0,2,Medium,Low Floor
gurgaon,flat,gwal pahari,1.53,3,3,3,New Property,1589.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 85,2.0,4,5,3+,Relatively New,2544.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 77,1.05,3,3,3,Relatively New,1600.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 78,1.25,4,4,3,Relatively New,2300.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 69,1.55,3,3,2,Relatively New,1455.0,0,0,2,Medium,Low Floor
bangalore,house,"neeladri nagar, bangalore",2.3,10,8,3+,Moderately Old,1200.0,0,0,2,Low,Mid Floor
bangalore,flat,"chokkanahalli, near thanisandra, bangalore",3.8,2,2,1,Relatively New,1804.0,0,0,1,Low,Mid Floor
gurgaon,flat,sector 30,1.3,3,3,2,Old Property,1401.0,0,0,0,Low,Low Floor
bangalore,house,"hoskote, bangalore",2.3,4,3,3,New Property,2400.0,0,0,0,Low,Low Floor
gurgaon,house,sector 40,2.15,3,3,3,Moderately Old,900.0,0,1,0,Low,Mid Floor
gurgaon,house,sector 55,5.0,9,9,3+,New Property,1125.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 113,1.75,2,2,2,Relatively New,1430.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 67a,1.4,2,2,2,Relatively New,1149.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 24,3.25,4,4,3,Old Property,1070.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 76,0.75,2,2,3,Relatively New,1199.0,0,0,2,Low,High Floor
gurgaon,flat,sector 102,1.54,3,3,3,Relatively New,1314.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 2,0.6,1,1,1,Moderately Old,665.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 108,2.29,4,5,3+,Relatively New,2779.023702,1,0,2,Medium,Mid Floor
bangalore,flat,"bagalur, bangalore",1.62,3,3,2,Under Construction,1111.0,0,0,0,Low,High Floor
gurgaon,house,sector 76,1.75,4,4,0,New Property,3111.0,0,0,0,Low,High Floor
gurgaon,flat,sector 61,1.7,2,2,2,Under Construction,1244.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 49,4.45,6,6,3,Moderately Old,2880.0,1,1,1,High,Mid Floor
gurgaon,flat,sector 81,0.4,2,2,1,Relatively New,586.0,0,0,0,Low,High Floor
gurgaon,flat,sector 79,1.25,3,3,2,Relatively New,1212.0,0,0,2,High,Low Floor
gurgaon,house,sector 70a,5.35,4,4,3+,Relatively New,6000.013137999999,1,1,2,High,Mid Floor
bangalore,house,"whitefield, bangalore",6.7,4,4,2,Moderately Old,2400.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 90,0.5,2,2,2,Under Construction,795.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 109,1.7,3,3,3,Relatively New,1550.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 70a,2.5,3,4,3,Relatively New,2126.0,1,1,2,High,Mid Floor
gurgaon,house,sector 40,5.0,9,9,3+,Relatively New,2367.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 90,1.27,4,5,2,New Property,2248.0,1,0,0,Medium,Mid Floor
bangalore,house,"whitefield, bangalore",6.5,4,4,2,Old Property,5200.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 82,1.75,4,5,3+,Relatively New,2535.006089,0,0,0,Low,Low Floor
gurgaon,flat,sector 108,0.7,2,2,3,Relatively New,1547.956459,0,0,0,Low,Low Floor
gurgaon,flat,sector 55,1.9,4,3,3+,Moderately Old,2000.0,0,0,1,Low,Mid Floor
bangalore,house,"devanahalli, bangalore",1.65,3,3,2,Relatively New,2333.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 95,0.4,2,2,3,Under Construction,660.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 61,1.7,2,2,2,Under Construction,1278.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,0.65,2,2,3,Moderately Old,1221.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 41,2.75,3,3,2,Old Property,1640.0,0,0,1,Medium,High Floor
gurgaon,flat,sector 108,1.55,3,3,3+,Relatively New,1750.0,1,0,2,High,Mid Floor
bangalore,house,"nagavara, thanisandra ma",13.0,4,4,3+,Old Property,4000.0,1,0,1,Low,Low Floor
bangalore,house,"gunjur, near varthur, bangalore",15.0,5,5,3,Moderately Old,7838.0,0,0,0,Low,Low Floor
bangalore,house,"rajankunte, doddaballapur road",4.8,3,3,3,Old Property,3000.0,1,0,2,Low,Low Floor
gurgaon,flat,sector 95,0.46,2,2,2,New Property,809.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 103,0.89,2,3,3,Relatively New,1256.0,1,0,2,Medium,Low Floor
bangalore,flat,"hebbal, bangalore",5.65,4,5,3,New Property,2316.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 81,3.25,4,4,3+,Moderately Old,2491.0,1,0,0,Low,High Floor
gurgaon,flat,sector 77,2.1,3,4,3+,New Property,1600.0,1,0,2,Medium,High Floor
gurgaon,flat,sector 56,1.54,3,4,3+,Old Property,1900.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 92,0.82,3,3,3+,Relatively New,1522.984211,0,0,0,Low,High Floor
gurgaon,flat,sector 111,0.6,2,2,3,New Property,789.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 67,5.46,4,5,3+,Relatively New,2259.0,0,1,2,Medium,Low Floor
gurgaon,flat,sector 69,1.7,4,4,2,Relatively New,1819.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sohna road,0.4,2,2,1,New Property,615.0,0,0,0,Low,Mid Floor
bangalore,house,"mysore road, bangalore",2.15,5,6,2,Moderately Old,1000.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 79,1.85,3,3,3,New Property,1650.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 81,2.2,3,4,3+,Relatively New,1900.0,1,0,1,Low,High Floor
gurgaon,house,sector 57,8.31,5,6,3+,Old Property,3438.0,1,1,0,Low,Mid Floor
gurgaon,flat,sector 81,2.28,3,3,3+,Relatively New,1750.0,1,0,1,Low,High Floor
gurgaon,flat,sector 79,0.83,2,2,3,New Property,1700.0,0,0,1,Low,Mid Floor
gurgaon,flat,manesar,0.65,3,2,3+,Moderately Old,1695.0,0,0,0,Low,Mid Floor
bangalore,house,"ivc road, devanahalli",11.0,4,4,3+,Moderately Old,5000.0,1,1,0,Low,Low Floor
bangalore,flat,"sarjapur road, bangalore",3.3,3,4,3+,New Property,1786.0,0,0,0,Low,High Floor
gurgaon,flat,manesar,1.6,4,6,3+,Relatively New,2611.0,1,0,0,Low,Mid Floor
gurgaon,house,sector 3 phase 2,0.4,2,1,0,Relatively New,499.983155,0,0,0,Low,Low Floor
gurgaon,flat,sector 102,1.92,3,3,3,Relatively New,2222.0,1,1,2,Medium,High Floor
bangalore,flat,s,1.13,2,2,1,New Property,1051.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 65,6.15,3,3,3,Moderately Old,3027.0,1,0,2,Medium,High Floor
bangalore,flat,"devanahalli, bangalore",0.79,2,2,1,New Property,702.0,0,0,0,Low,Mid Floor
bangalore,house,"hoodi, bangalore",13.5,4,4,2,New Property,5120.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 69,2.06,3,3,3,Relatively New,1639.0,0,0,0,Low,High Floor
gurgaon,flat,sector 84,0.6,2,2,2,Relatively New,1086.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 83,0.78,2,2,2,Relatively New,850.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 79,0.8,2,2,2,New Property,1688.0,0,0,0,Low,High Floor
gurgaon,house,sector 11,2.1,6,6,3+,Relatively New,1215.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 28,5.5,4,5,3+,Moderately Old,3406.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 4,0.21,1,1,1,Relatively New,500.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 12,0.72,2,2,1,Relatively New,1100.0,0,0,2,Low,Low Floor
bangalore,flat,"uttarahalli, bangalore",1.53,3,2,1,Relatively New,925.0,0,0,0,Low,Low Floor
bangalore,house,"bommenahalli, near budigere, bangalore",3.0,4,3,1,Moderately Old,1500.0,0,0,2,Low,Mid Floor
gurgaon,house,sector 12,0.35,2,1,0,Old Property,360.052455,0,0,0,Low,Low Floor
gurgaon,flat,sector 36,0.85,3,2,3,New Property,833.0,0,0,0,Low,Low Floor
bangalore,flat,"electronics city phase 1, bangalore",1.25,2,2,1,Moderately Old,973.0,0,0,0,Low,High Floor
gurgaon,flat,sector 65,5.5,3,4,3,Relatively New,2803.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 113,1.38,2,2,3,New Property,1350.0,0,0,0,High,Mid Floor
gurgaon,flat,sector 103,0.88,2,2,3,New Property,1231.0,0,0,0,Medium,Mid Floor
bangalore,flat,"doddathoguru, electronic city",0.73,2,2,1,Moderately Old,1000.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 37c,0.99,3,4,3,Relatively New,1660.0,1,0,0,Low,Mid Floor
bangalore,flat,"devanahalli, bangalore",0.82,2,2,1,Relatively New,722.0,0,0,0,Low,High Floor
bangalore,house,"whitefield, bangalore",10.0,4,4,2,Moderately Old,3586.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 72,5.0,4,4,3+,New Property,4000.0,1,1,2,High,Low Floor
gurgaon,flat,sector 99a,0.31,2,2,2,New Property,583.0,0,0,0,Medium,Mid Floor
bangalore,house,"bannerghatta road, bangalore",2.39,5,5,2,Old Property,2222.0,1,0,0,Low,Low Floor
bangalore,house,"devanahalli, bangalore",16.0,3,3,1,Moderately Old,5200.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 6,0.85,5,2,2,Old Property,67.0,0,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.5,2,2,2,New Property,590.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 104,1.2,2,2,2,Under Construction,877.0,0,0,0,Low,High Floor
bangalore,house,"jigani, bangalore",3.1,4,4,3,Moderately Old,2325.0,0,0,2,Medium,Low Floor
bangalore,house,rifco shant,2.69,3,2,2,Moderately Old,2400.0,0,0,0,Low,Low Floor
gurgaon,house,sector 8,0.32,2,3,1,Relatively New,450.038659,0,0,0,Low,Low Floor
bangalore,house,"cottonpet, mysore road",4.0,5,4,2,Moderately Old,1320.0,0,0,0,Low,Low Floor
gurgaon,house,sector 26,5.8,5,5,3+,Old Property,1800.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 111,3.7,4,5,3+,Relatively New,2650.0,1,0,2,High,High Floor
gurgaon,flat,sector 49,2.9,4,4,3+,Moderately Old,2156.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 61,2.6,3,3,2,New Property,1766.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 104,2.52,4,4,3+,Relatively New,2800.0,1,1,2,High,High Floor
gurgaon,flat,sector 90,1.21,3,3,3+,Relatively New,1929.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 28,6.0,3,3,2,Moderately Old,2983.0,1,0,0,Low,Mid Floor
gurgaon,flat,sohna road,1.35,3,3,3,New Property,2444.0,1,0,0,Medium,Low Floor
bangalore,house,"sarjapur, bangalore",2.4,5,5,2,New Property,1800.0,1,1,0,Medium,Low Floor
gurgaon,house,sohna road road,5.5,3,3,3+,Moderately Old,3500.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 103,1.32,3,3,3+,Relatively New,1300.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.3,2,2,3,Relatively New,1009.0,0,1,0,Medium,Low Floor
bangalore,flat,"whitefield, bangalore",2.05,3,2,1,Under Construction,1052.0,0,0,0,Low,High Floor
gurgaon,flat,sector 111,3.4,4,5,3+,Relatively New,2669.0,1,0,2,Medium,High Floor
bangalore,flat,"electronics city phase 1, bangalore",1.35,2,2,2,Old Property,1280.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 37d,1.45,3,3,3,Relatively New,1711.0,0,0,0,Medium,Mid Floor
bangalore,flat,"whitefield, bangalore",0.9,2,2,2,New Property,722.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 15,1.4,4,3,3,Old Property,1444.0,0,0,2,Medium,Mid Floor
gurgaon,house,sector 7,0.9,6,4,3,Old Property,900.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 90,0.9,3,4,3,Relatively New,1764.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 68,0.82,2,2,3+,Under Construction,1068.0,0,0,0,Medium,High Floor
gurgaon,house,sector 4,4.75,5,5,1,Old Property,5067.0,1,0,2,Low,Low Floor
gurgaon,flat,sector 71,0.9,1,1,0,New Property,682.969455,0,0,0,Low,Mid Floor
gurgaon,house,sector 2,5.0,6,6,2,Moderately Old,3610.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 95,0.38,2,2,2,Relatively New,716.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 102,1.2,2,2,3,Relatively New,1073.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 90,1.8,4,4,3+,Moderately Old,2004.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 11,2.5,5,4,3,Old Property,1850.0,0,1,0,Low,Low Floor
bangalore,flat,"rt nagar, bangalore",0.72,2,2,3,Old Property,1311.0,0,0,0,Low,Low Floor
bangalore,flat,"nagavara, thanisandra ma",5.45,3,3,3,Relatively New,3471.0,1,0,0,Low,Mid Floor
bangalore,flat,"hosahalli, bangalore north",1.27,2,2,2,New Property,833.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 78,0.7,2,2,2,Moderately Old,1223.963069,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.78,3,4,3+,Moderately Old,1747.0,1,0,0,Medium,Mid Floor
bangalore,house,"nelamangala, bangalore",0.65,2,2,1,New Property,1200.0,0,0,1,Low,Low Floor
gurgaon,flat,sector 37c,1.25,3,3,3,Relatively New,1350.0,0,0,0,Low,Mid Floor
bangalore,flat,"budigere cross, bangalore",1.6,2,2,1,Under Construction,796.0,0,0,0,Low,High Floor
gurgaon,flat,sector 113,1.9,3,2,2,Relatively New,1285.0,0,0,2,High,Mid Floor
bangalore,flat,"whitefield, bangalore",1.93,3,3,1,Relatively New,1135.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.7,3,3,3,Relatively New,1281.0,0,0,0,High,Low Floor
gurgaon,house,sector 41,2.65,3,3,3,New Property,1400.0,1,0,2,Low,Mid Floor
gurgaon,house,sector 47,4.6,7,6,3+,Moderately Old,1728.0,0,0,1,Medium,Mid Floor
gurgaon,flat,sector 92,0.79,3,2,2,New Property,1174.0,0,0,0,Low,High Floor
gurgaon,flat,sector 54,1.5,3,3,3+,Moderately Old,1700.0,0,0,2,Medium,Mid Floor
bangalore,house,v,1.68,2,2,1,New Property,1640.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 106,3.9,3,3,0,Relatively New,2449.971279,0,0,0,Low,High Floor
gurgaon,house,sector 26,19.0,6,6,3,Relatively New,4518.0,1,0,2,Medium,Low Floor
gurgaon,flat,sector 85,1.09,2,2,3,Relatively New,1475.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 36a,3.65,3,3,2,New Property,2296.0,0,0,0,Low,High Floor
gurgaon,house,sector 3 phase 2,0.85,5,3,3,Relatively New,1000.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 66,4.85,4,4,3+,Relatively New,3500.0,1,1,2,High,High Floor
gurgaon,flat,sector 83,0.95,2,2,3,Relatively New,1300.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 92,0.65,3,3,3,Moderately Old,1571.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 41,4.25,10,9,3+,Moderately Old,1620.0,1,0,2,Low,Mid Floor
gurgaon,flat,gwal pahari,5.9,4,4,3+,New Property,4841.0,1,1,2,High,High Floor
gurgaon,flat,sector 89,1.0,2,2,2,Under Construction,1230.0,0,0,0,Low,Low Floor
bangalore,house,"devanahalli, bangalore",22.0,4,5,3,New Property,7777.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 61,2.45,3,3,3,New Property,1223.0,1,0,0,Medium,Mid Floor
gurgaon,house,sector 57,6.25,9,9,3+,New Property,2660.0,1,0,2,Medium,Mid Floor
gurgaon,house,sector 50,10.56,5,5,3,Moderately Old,3240.0,1,0,0,Low,Mid Floor
bangalore,flat,"chokkanahalli, near thanisandra, bangalore",3.2,4,4,1,Moderately Old,2111.0,0,0,2,Low,High Floor
gurgaon,house,sector 4,1.9,4,3,2,Moderately Old,211.0,0,1,2,Low,Low Floor
gurgaon,flat,sector 92,1.5,3,3,3,Relatively New,1737.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 85,2.17,4,4,3,Relatively New,2600.0,1,0,0,Low,Mid Floor
bangalore,house,"kugur, bangalore",1.9,4,4,2,New Property,2444.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,1.78,4,4,3+,Relatively New,2000.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 50,8.45,3,3,2,Old Property,3231.0,1,0,2,Medium,Low Floor
gurgaon,flat,sector 63a,3.15,3,3,3,Under Construction,2153.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 30,3.55,3,5,3+,Old Property,2367.0,1,0,2,Medium,High Floor
bangalore,flat,"hosahalli, bangalore north",1.45,2,2,1,New Property,1085.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 3,0.9,3,4,3,Moderately Old,3500.0,0,0,2,Low,Mid Floor
bangalore,flat,"old madras road, bangalore",2.0,2,2,2,Relatively New,1578.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,1.25,3,4,3+,Old Property,1608.0,1,0,1,Low,Low Floor
gurgaon,house,sector 25,10.5,4,4,2,Old Property,3618.0,1,0,2,Medium,Low Floor
gurgaon,flat,sector 69,2.0,4,4,2,Relatively New,1888.0,0,0,0,High,Low Floor
gurgaon,flat,sector 56,1.74,3,3,3+,Old Property,2400.0,1,0,2,Medium,Low Floor
gurgaon,house,sector 49,2.8,3,3,3,Moderately Old,1800.0,0,0,0,Medium,Low Floor
bangalore,flat,"kyalasanahalli, near hennur road, bangalore",2.55,3,3,1,New Property,1798.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 109,1.7,1,1,2,Relatively New,964.983635,0,0,0,Low,Mid Floor
bangalore,house,"k.narayanapura, thanisandra ma",3.6,10,10,3+,Relatively New,4900.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 103,0.5,2,2,0,Relatively New,750.028552,0,0,0,Low,Mid Floor
gurgaon,flat,sector 107,0.3,2,2,1,Relatively New,544.0,0,0,0,Medium,Mid Floor
bangalore,house,"kaggalipura, bangalore",3.0,3,4,2,Relatively New,1200.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 70a,6.0,5,4,3,New Property,2700.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 69,3.25,4,5,3+,Relatively New,2910.0,0,0,0,Low,High Floor
bangalore,house,"sarjapur road, bangalore",2.8,4,4,3,New Property,5717.0,1,0,0,Low,Low Floor
bangalore,flat,"sarjapur road, bangalore",2.73,4,4,3,New Property,2153.0,0,0,0,Low,Mid Floor
bangalore,flat,"bannerghatta road, bangalore",3.4,4,3,2,Relatively New,2000.0,0,1,0,Medium,High Floor
gurgaon,flat,sector 107,1.32,3,3,3,Relatively New,1758.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 89,1.05,2,2,2,Under Construction,1102.976833,0,0,0,Low,Mid Floor
gurgaon,house,sector 23,2.7,5,5,2,Old Property,1450.0,0,0,2,Low,Mid Floor
gurgaon,house,sector 109,11.25,7,5,3+,Relatively New,4500.0,1,0,0,Low,Mid Floor
bangalore,flat,"panathur, bangalore",2.52,3,2,2,New Property,1405.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 95,0.43,2,2,2,Relatively New,1300.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 104,0.4,2,2,1,Relatively New,514.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 61,1.57,2,2,2,New Property,1150.015076,0,0,0,Medium,Mid Floor
gurgaon,house,sector 50,12.25,5,7,3+,Relatively New,5850.0,1,0,2,High,Low Floor
gurgaon,house,sector 4,0.51,4,4,3,New Property,360.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.75,3,2,3+,New Property,1201.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 37c,0.95,3,3,3+,New Property,1696.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 74,1.57,2,2,3+,Relatively New,1300.0,0,0,0,Medium,Mid Floor
bangalore,house,"nagavara, thanisandra ma",14.0,9,10,3+,Relatively New,8094.0,1,1,1,Medium,Low Floor
gurgaon,flat,sector 67,3.05,3,3,3+,Relatively New,2028.0,1,0,2,High,High Floor
gurgaon,flat,sector 85,1.22,2,2,3,Relatively New,1300.0,0,1,0,Medium,High Floor
gurgaon,flat,sector 82,1.12,3,4,2,Relatively New,1500.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 85,2.03,4,4,3+,Relatively New,2225.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 4,0.65,4,2,2,Moderately Old,585.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 48,3.3,5,5,3+,Old Property,3305.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 85,2.7,4,4,3+,New Property,3150.0,0,0,0,Low,High Floor
gurgaon,flat,sector 49,1.69,3,3,3,Moderately Old,2177.0,0,0,0,Medium,Mid Floor
bangalore,house,"kugur, bangalore",1.91,4,4,2,New Property,1200.0,0,1,0,Medium,Low Floor
gurgaon,flat,sohna road,0.95,2,2,3+,New Property,1175.97,0,0,0,Medium,Mid Floor
gurgaon,flat,manesar,0.95,3,4,3,Moderately Old,2232.0,1,0,0,Medium,Mid Floor
gurgaon,house,sector 43,5.25,4,4,2,Old Property,1935.0,1,0,2,Medium,Low Floor
bangalore,house,"volagerekallahalli, bangalore",6.6,4,6,3+,New Property,2766.26,0,1,0,Low,Mid Floor
bangalore,flat,"thanisandra, bangalore",1.18,2,2,3,New Property,697.0,0,0,0,Low,High Floor
gurgaon,house,sector 26,13.5,5,5,2,Moderately Old,4518.0,1,0,2,Medium,Low Floor
gurgaon,flat,sohna road,0.25,2,2,1,Relatively New,681.031953,0,0,2,Medium,High Floor
bangalore,flat,"whitefield, bangalore",1.53,2,2,2,Moderately Old,1111.0,0,0,0,Low,Mid Floor
bangalore,house,"bidadi, bangalore",0.63,2,2,1,New Property,1200.0,0,0,1,Low,Low Floor
bangalore,flat,"bommasandra, bangalore",1.38,3,2,1,New Property,1163.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 83,1.05,3,2,2,Moderately Old,1600.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 56,1.35,3,2,2,Old Property,1275.0,0,0,0,High,Low Floor
gurgaon,flat,sector 108,2.9,3,4,2,New Property,2003.0,0,0,0,Medium,Mid Floor
bangalore,flat,"whitefield, bangalore",2.8,3,4,1,Under Construction,1960.0,0,0,0,Low,High Floor
bangalore,flat,"varthur, bangalore",2.0,4,3,3,New Property,1720.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 26,4.5,3,3,2,Old Property,1350.0,0,0,2,Medium,Low Floor
gurgaon,house,sector 43,1.85,8,8,3+,Relatively New,60.0,0,0,0,Medium,Mid Floor
bangalore,house,"k.narayanapura, thanisandra ma",5.0,4,3,2,Moderately Old,4000.0,0,0,1,Low,Mid Floor
gurgaon,house,sector 3 phase 3 extension,0.4,7,4,3+,New Property,450.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 28,11.25,9,9,3+,Moderately Old,3240.0,1,1,2,Medium,Low Floor
gurgaon,flat,sector 43,2.1,3,3,1,Old Property,1232.0,0,1,2,Medium,Low Floor
bangalore,house,"whitefield, bangalore",12.1,4,4,2,Old Property,4195.0,0,0,0,Medium,Low Floor
